wsi,msi,dataset,patch,level,x,y,size,tumor_ratio,blank_ratio,file
training_data_13,0,train,training_data_13_l2_45056_65536,2,45056,65536,256,0.92364501953125,0.0517578125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_45056_65536.tif
training_data_13,0,train,training_data_13_l2_45056_69632,2,45056,69632,256,0.80609130859375,0.0126953125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_45056_69632.tif
training_data_13,0,train,training_data_13_l2_45056_73728,2,45056,73728,256,1.0,0.0009765625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_45056_73728.tif
training_data_13,0,train,training_data_13_l2_49152_69632,2,49152,69632,256,0.85833740234375,0.01953125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_49152_69632.tif
training_data_13,0,train,training_data_13_l2_49152_73728,2,49152,73728,256,1.0,0.0087890625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_49152_73728.tif
training_data_13,0,train,training_data_13_l2_49152_77824,2,49152,77824,256,0.86566162109375,0.2734375,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_49152_77824.tif
training_data_13,0,train,training_data_13_l2_53248_61440,2,53248,61440,256,0.70294189453125,0.2685546875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_53248_61440.tif
training_data_13,0,train,training_data_13_l2_53248_69632,2,53248,69632,256,0.9230499267578124,0.0244140625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_53248_69632.tif
training_data_13,0,train,training_data_13_l2_53248_73728,2,53248,73728,256,1.0,0.0146484375,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_53248_73728.tif
training_data_13,0,train,training_data_13_l2_53248_77824,2,53248,77824,256,1.0,0.0166015625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_53248_77824.tif
training_data_13,0,train,training_data_13_l2_53248_81920,2,53248,81920,256,0.9108734130859376,0.12109375,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_53248_81920.tif
training_data_13,0,train,training_data_13_l2_57344_53248,2,57344,53248,256,0.769287109375,0.2919921875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_57344_53248.tif
training_data_13,0,train,training_data_13_l2_57344_65536,2,57344,65536,256,0.85638427734375,0.4716796875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_57344_65536.tif
training_data_13,0,train,training_data_13_l2_57344_69632,2,57344,69632,256,1.0,0.1298828125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_57344_69632.tif
training_data_13,0,train,training_data_13_l2_57344_73728,2,57344,73728,256,1.0,0.0205078125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_57344_73728.tif
training_data_13,0,train,training_data_13_l2_57344_77824,2,57344,77824,256,1.0,0.0166015625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_57344_77824.tif
training_data_13,0,train,training_data_13_l2_57344_81920,2,57344,81920,256,1.0,0.1416015625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_57344_81920.tif
training_data_13,0,train,training_data_13_l2_57344_86016,2,57344,86016,256,0.98583984375,0.05078125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_57344_86016.tif
training_data_13,0,train,training_data_13_l2_61440_40960,2,61440,40960,256,0.7621307373046875,0.1767578125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_61440_40960.tif
training_data_13,0,train,training_data_13_l2_61440_57344,2,61440,57344,256,1.0,0.45703125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_61440_57344.tif
training_data_13,0,train,training_data_13_l2_61440_61440,2,61440,61440,256,0.7381134033203125,0.2705078125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_61440_61440.tif
training_data_13,0,train,training_data_13_l2_61440_65536,2,61440,65536,256,0.86126708984375,0.115234375,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_61440_65536.tif
training_data_13,0,train,training_data_13_l2_61440_69632,2,61440,69632,256,1.0,0.1611328125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_61440_69632.tif
training_data_13,0,train,training_data_13_l2_61440_73728,2,61440,73728,256,1.0,0.01953125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_61440_73728.tif
training_data_13,0,train,training_data_13_l2_61440_77824,2,61440,77824,256,1.0,0.013671875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_61440_77824.tif
training_data_13,0,train,training_data_13_l2_61440_81920,2,61440,81920,256,1.0,0.0068359375,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_61440_81920.tif
training_data_13,0,train,training_data_13_l2_61440_86016,2,61440,86016,256,1.0,0.046875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_61440_86016.tif
training_data_13,0,train,training_data_13_l2_65536_28672,2,65536,28672,256,0.9935760498046876,0.037109375,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_65536_28672.tif
training_data_13,0,train,training_data_13_l2_65536_32768,2,65536,32768,256,0.801666259765625,0.025390625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_65536_32768.tif
training_data_13,0,train,training_data_13_l2_65536_40960,2,65536,40960,256,0.957672119140625,0.0888671875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_65536_40960.tif
training_data_13,0,train,training_data_13_l2_65536_45056,2,65536,45056,256,1.0,0.072265625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_65536_45056.tif
training_data_13,0,train,training_data_13_l2_65536_49152,2,65536,49152,256,0.989044189453125,0.2021484375,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_65536_49152.tif
training_data_13,0,train,training_data_13_l2_65536_57344,2,65536,57344,256,1.0,0.431640625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_65536_57344.tif
training_data_13,0,train,training_data_13_l2_65536_61440,2,65536,61440,256,1.0,0.310546875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_65536_61440.tif
training_data_13,0,train,training_data_13_l2_65536_65536,2,65536,65536,256,1.0,0.03125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_65536_65536.tif
training_data_13,0,train,training_data_13_l2_65536_69632,2,65536,69632,256,1.0,0.0908203125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_65536_69632.tif
training_data_13,0,train,training_data_13_l2_65536_73728,2,65536,73728,256,1.0,0.033203125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_65536_73728.tif
training_data_13,0,train,training_data_13_l2_65536_77824,2,65536,77824,256,1.0,0.0751953125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_65536_77824.tif
training_data_13,0,train,training_data_13_l2_65536_81920,2,65536,81920,256,1.0,0.0146484375,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_65536_81920.tif
training_data_13,0,train,training_data_13_l2_65536_86016,2,65536,86016,256,1.0,0.048828125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_65536_86016.tif
training_data_13,0,train,training_data_13_l2_69632_28672,2,69632,28672,256,1.0,0.056640625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_69632_28672.tif
training_data_13,0,train,training_data_13_l2_69632_32768,2,69632,32768,256,1.0,0.0283203125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_69632_32768.tif
training_data_13,0,train,training_data_13_l2_69632_36864,2,69632,36864,256,1.0,0.0185546875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_69632_36864.tif
training_data_13,0,train,training_data_13_l2_69632_40960,2,69632,40960,256,1.0,0.1201171875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_69632_40960.tif
training_data_13,0,train,training_data_13_l2_69632_45056,2,69632,45056,256,1.0,0.0283203125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_69632_45056.tif
training_data_13,0,train,training_data_13_l2_69632_49152,2,69632,49152,256,1.0,0.0087890625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_69632_49152.tif
training_data_13,0,train,training_data_13_l2_69632_53248,2,69632,53248,256,1.0,0.0869140625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_69632_53248.tif
training_data_13,0,train,training_data_13_l2_69632_57344,2,69632,57344,256,1.0,0.3251953125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_69632_57344.tif
training_data_13,0,train,training_data_13_l2_69632_61440,2,69632,61440,256,1.0,0.2841796875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_69632_61440.tif
training_data_13,0,train,training_data_13_l2_69632_69632,2,69632,69632,256,1.0,0.0234375,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_69632_69632.tif
training_data_13,0,train,training_data_13_l2_69632_73728,2,69632,73728,256,1.0,0.0224609375,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_69632_73728.tif
training_data_13,0,train,training_data_13_l2_69632_77824,2,69632,77824,256,1.0,0.005859375,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_69632_77824.tif
training_data_13,0,train,training_data_13_l2_69632_81920,2,69632,81920,256,1.0,0.0166015625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_69632_81920.tif
training_data_13,0,train,training_data_13_l2_69632_86016,2,69632,86016,256,1.0,0.013671875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_69632_86016.tif
training_data_13,0,train,training_data_13_l2_73728_28672,2,73728,28672,256,0.9780731201171876,0.2568359375,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_73728_28672.tif
training_data_13,0,train,training_data_13_l2_73728_32768,2,73728,32768,256,1.0,0.1298828125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_73728_32768.tif
training_data_13,0,train,training_data_13_l2_73728_36864,2,73728,36864,256,1.0,0.0625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_73728_36864.tif
training_data_13,0,train,training_data_13_l2_73728_40960,2,73728,40960,256,1.0,0.07421875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_73728_40960.tif
training_data_13,0,train,training_data_13_l2_73728_45056,2,73728,45056,256,1.0,0.005859375,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_73728_45056.tif
training_data_13,0,train,training_data_13_l2_73728_49152,2,73728,49152,256,1.0,0.0146484375,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_73728_49152.tif
training_data_13,0,train,training_data_13_l2_73728_53248,2,73728,53248,256,1.0,0.0234375,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_73728_53248.tif
training_data_13,0,train,training_data_13_l2_73728_57344,2,73728,57344,256,1.0,0.0703125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_73728_57344.tif
training_data_13,0,train,training_data_13_l2_73728_61440,2,73728,61440,256,1.0,0.0546875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_73728_61440.tif
training_data_13,0,train,training_data_13_l2_73728_65536,2,73728,65536,256,1.0,0.466796875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_73728_65536.tif
training_data_13,0,train,training_data_13_l2_73728_69632,2,73728,69632,256,1.0,0.0146484375,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_73728_69632.tif
training_data_13,0,train,training_data_13_l2_73728_73728,2,73728,73728,256,1.0,0.009765625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_73728_73728.tif
training_data_13,0,train,training_data_13_l2_73728_77824,2,73728,77824,256,1.0,0.001953125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_73728_77824.tif
training_data_13,0,train,training_data_13_l2_73728_81920,2,73728,81920,256,1.0,0.0,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_73728_81920.tif
training_data_13,0,train,training_data_13_l2_73728_86016,2,73728,86016,256,0.8843231201171875,0.2353515625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_73728_86016.tif
training_data_13,0,train,training_data_13_l2_77824_32768,2,77824,32768,256,0.8610992431640625,0.1025390625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_77824_32768.tif
training_data_13,0,train,training_data_13_l2_77824_36864,2,77824,36864,256,1.0,0.181640625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_77824_36864.tif
training_data_13,0,train,training_data_13_l2_77824_40960,2,77824,40960,256,1.0,0.07421875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_77824_40960.tif
training_data_13,0,train,training_data_13_l2_77824_45056,2,77824,45056,256,1.0,0.0107421875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_77824_45056.tif
training_data_13,0,train,training_data_13_l2_77824_49152,2,77824,49152,256,1.0,0.0029296875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_77824_49152.tif
training_data_13,0,train,training_data_13_l2_77824_53248,2,77824,53248,256,1.0,0.0234375,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_77824_53248.tif
training_data_13,0,train,training_data_13_l2_77824_57344,2,77824,57344,256,1.0,0.07421875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_77824_57344.tif
training_data_13,0,train,training_data_13_l2_77824_61440,2,77824,61440,256,1.0,0.03515625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_77824_61440.tif
training_data_13,0,train,training_data_13_l2_77824_65536,2,77824,65536,256,1.0,0.0234375,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_77824_65536.tif
training_data_13,0,train,training_data_13_l2_77824_69632,2,77824,69632,256,1.0,0.0498046875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_77824_69632.tif
training_data_13,0,train,training_data_13_l2_77824_73728,2,77824,73728,256,1.0,0.017578125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_77824_73728.tif
training_data_13,0,train,training_data_13_l2_77824_77824,2,77824,77824,256,1.0,0.00390625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_77824_77824.tif
training_data_13,0,train,training_data_13_l2_77824_81920,2,77824,81920,256,0.862335205078125,0.17578125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_77824_81920.tif
training_data_13,0,train,training_data_13_l2_81920_36864,2,81920,36864,256,0.9999542236328124,0.1171875,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_81920_36864.tif
training_data_13,0,train,training_data_13_l2_81920_40960,2,81920,40960,256,1.0,0.14453125,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_81920_40960.tif
training_data_13,0,train,training_data_13_l2_81920_45056,2,81920,45056,256,1.0,0.0478515625,PAIP2020/training/patch_level2_256_macenko/training_data_13/training_data_13_l2_81920_45056.tif
